交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2017-08-31,"3,361.46","3,360.81","3,367.36","3,340.69","2,344,197.81","26,913,310.78",,-2.82,-0.08,883.24,35.65
2017-09-01,"3,365.99","3,367.12","3,381.93","3,358.47","2,824,975.84","31,372,209.27",,6.31,0.19,889.55,35.90
2017-09-04,"3,369.72","3,379.58","3,381.40","3,359.13","2,674,278.49","29,634,843.23",,12.46,0.37,902.01,36.41
2017-09-05,"3,377.20","3,384.32","3,390.82","3,371.57","2,165,529.46","24,559,660.83",,4.73,0.14,906.75,36.60
2017-09-06,"3,372.43","3,385.39","3,391.01","3,364.76","2,290,907.85","26,203,465.35",,1.07,0.03,907.82,36.64
2017-09-07,"3,383.63","3,365.50","3,387.80","3,363.18","2,211,186.85","26,403,702.35",,-19.89,-0.59,887.93,35.84
2017-09-08,"3,364.43","3,365.24","3,380.89","3,353.69","1,984,051.84","23,516,022.74",,-0.25,-0.01,887.67,35.83
2017-09-11,"3,365.35","3,376.42","3,384.81","3,360.05","2,190,110.19","25,688,881.05",,11.18,0.33,898.85,36.28
2017-09-12,"3,381.49","3,379.49","3,391.07","3,370.85","2,729,103.19","32,502,495.20",,3.07,0.09,901.92,36.40
2017-09-13,"3,374.72","3,384.15","3,387.14","3,366.54","1,945,507.15","23,073,340.89",,4.66,0.14,906.58,36.59
2017-09-14,"3,383.47","3,371.43","3,391.64","3,361.33","2,213,064.87","25,674,442.13",,-12.72,-0.38,893.86,36.08
2017-09-15,"3,365.15","3,353.62","3,365.53","3,345.33","2,197,658.16","25,291,068.78",,-17.81,-0.53,876.05,35.36
2017-09-18,"3,352.51","3,362.86","3,371.75","3,352.51","1,903,196.76","22,793,863.54",,9.24,0.28,885.29,35.73
2017-09-19,"3,365.53","3,356.84","3,370.40","3,344.71","1,911,296.91","22,072,873.00",,-6.01,-0.18,879.28,35.49
2017-09-20,"3,352.18","3,366.00","3,370.10","3,346.54","1,921,966.61","22,583,906.93",,9.15,0.27,888.43,35.86
2017-09-21,"3,364.70","3,357.81","3,377.88","3,356.88","1,974,486.95","23,194,612.44",,-8.18,-0.24,880.24,35.53
2017-09-22,"3,347.16","3,352.53","3,356.45","3,334.98","1,792,340.07","20,658,346.90",,-5.28,-0.16,874.96,35.32
2017-09-25,"3,344.59","3,341.55","3,350.96","3,334.94","1,696,212.93","20,240,169.05",,-10.98,-0.33,863.98,34.87
2017-09-26,"3,336.35","3,343.58","3,347.16","3,332.60","1,326,285.95","15,903,963.40",,2.03,0.06,866.01,34.95
2017-09-27,"3,340.82","3,345.27","3,349.69","3,340.30","1,430,869.45","16,898,133.77",,1.69,0.05,867.70,35.02
2017-09-28,"3,343.84","3,339.64","3,344.60","3,336.18","1,494,443.00","18,195,562.74",,-5.63,-0.17,862.07,34.80
2017-09-29,"3,340.31","3,348.94","3,357.02","3,340.31","1,448,624.43","17,589,282.30",,9.30,0.28,871.37,35.17
2017-10-09,"3,403.25","3,374.38","3,410.17","3,366.97","1,917,360.57","22,744,059.39",,25.43,0.76,896.81,36.20
2017-10-10,"3,373.34","3,382.99","3,384.03","3,358.80","1,794,238.41","23,114,861.51",,8.61,0.26,905.42,36.54
2017-10-11,"3,381.49","3,388.28","3,395.78","3,379.16","1,814,767.04","23,115,450.59",,5.30,0.16,910.71,36.76
2017-10-12,"3,385.53","3,386.10","3,390.20","3,372.53","1,618,093.80","20,166,786.41",,-2.18,-0.06,908.53,36.67
2017-10-13,"3,384.49","3,390.52","3,395.75","3,383.24","1,399,547.64","18,111,845.82",,4.42,0.13,912.95,36.85
2017-10-16,"3,393.21","3,378.47","3,400.51","3,374.77","1,743,306.20","22,165,068.98",,-12.05,-0.36,900.90,36.36
2017-10-17,"3,373.23","3,372.04","3,382.41","3,365.56","1,253,817.25","16,291,082.82",,-6.43,-0.19,894.47,36.10
2017-10-18,"3,373.53","3,381.79","3,383.23","3,371.92","1,572,287.91","19,429,876.67",,9.75,0.29,904.22,36.50
2017-10-19,"3,374.64","3,370.17","3,378.74","3,359.63","1,584,764.95","18,792,129.23",,-11.62,-0.34,892.60,36.03
2017-10-20,"3,363.51","3,378.65","3,379.77","3,360.10","1,271,728.51","15,506,509.39",,8.48,0.25,901.08,36.37
2017-10-23,"3,382.28","3,380.70","3,385.29","3,374.71","1,308,462.89","16,436,944.18",,2.05,0.06,903.13,36.45
2017-10-24,"3,376.60","3,388.25","3,388.69","3,374.12","1,398,975.11","17,855,287.89",,7.55,0.22,910.68,36.76
2017-10-25,"3,384.86","3,396.90","3,398.30","3,382.03","1,231,312.22","16,006,069.67",,8.65,0.26,919.33,37.11
2017-10-26,"3,397.52","3,407.57","3,414.24","3,391.45","1,837,686.25","23,859,612.68",,10.67,0.31,930.00,37.54
2017-10-27,"3,404.50","3,416.81","3,421.10","3,402.11","1,702,571.73","21,237,718.80",,9.25,0.27,939.24,37.91
2017-10-30,"3,413.87","3,390.34","3,419.73","3,357.28","2,083,492.86","25,777,665.29",,-26.48,-0.77,912.77,36.84
2017-10-31,"3,381.00","3,393.34","3,397.10","3,376.12","1,534,982.06","19,992,958.45",,3.00,0.09,915.77,36.96
2017-11-01,"3,393.97","3,395.91","3,410.35","3,388.60","1,805,661.27","23,197,837.82",,2.57,0.08,918.34,37.07
2017-11-02,"3,391.65","3,383.31","3,391.65","3,372.21","1,668,642.67","21,001,497.07",,-12.60,-0.37,905.74,36.56
2017-11-03,"3,377.74","3,371.74","3,380.57","3,347.36","1,727,147.90","20,743,794.62",,-11.57,-0.34,894.18,36.09
2017-11-06,"3,369.69","3,388.17","3,389.38","3,356.53","1,546,364.68","20,431,122.55",,16.43,0.49,910.61,36.75
2017-11-07,"3,389.47","3,413.57","3,415.15","3,387.95","1,905,717.46","24,259,594.94",,25.40,0.75,936.01,37.78
2017-11-08,"3,409.15","3,415.46","3,434.49","3,404.88","1,854,364.70","24,202,559.41",,1.89,0.06,937.89,37.86
2017-11-09,"3,410.67","3,427.79","3,428.77","3,408.62","1,586,504.26","20,543,367.23",,12.33,0.36,950.23,38.35
2017-11-10,"3,423.18","3,432.67","3,438.79","3,414.33","1,892,765.03","25,577,211.00",,4.88,0.14,955.10,38.55
2017-11-13,"3,435.18","3,447.84","3,449.16","3,435.08","2,053,890.54","26,673,812.98",,15.16,0.44,970.27,39.16
2017-11-14,"3,446.55","3,429.55","3,450.49","3,419.69","1,964,726.74","26,743,542.33",,-18.29,-0.53,951.98,38.42
2017-11-15,"3,416.21","3,402.52","3,423.75","3,396.38","1,687,920.76","23,973,418.91",,-27.02,-0.79,924.96,37.33
2017-11-16,"3,393.19","3,399.25","3,409.65","3,390.59","1,566,843.32","22,086,246.30",,-3.27,-0.10,921.68,37.20
2017-11-17,"3,392.68","3,382.91","3,403.29","3,373.30","2,494,581.53","31,375,035.61",,-16.34,-0.48,905.34,36.54
2017-11-20,"3,361.36","3,392.40","3,393.11","3,337.12","1,765,246.83","22,830,813.68",,9.49,0.28,914.83,36.92
2017-11-21,"3,382.36","3,410.50","3,419.80","3,377.60","1,968,718.03","26,530,384.99",,18.10,0.53,932.93,37.66
2017-11-22,"3,417.33","3,430.46","3,442.18","3,404.29","2,135,670.93","27,367,473.34",,19.97,0.59,952.90,38.46
2017-11-23,"3,425.01","3,351.92","3,429.42","3,342.33","2,152,653.93","27,046,902.40",,-78.55,-2.29,874.35,35.29
2017-11-24,"3,340.38","3,353.82","3,360.75","3,328.33","1,595,696.63","20,762,388.49",,1.90,0.06,876.25,35.37
2017-11-27,"3,346.66","3,322.23","3,347.05","3,315.26","1,664,391.70","20,580,339.85",,-31.59,-0.94,844.66,34.09
2017-11-28,"3,311.23","3,333.66","3,333.80","3,300.78","1,382,477.99","16,706,293.34",,11.43,0.34,856.09,34.55
2017-11-29,"3,335.57","3,337.86","3,343.06","3,305.57","1,838,059.32","21,776,943.81",,4.20,0.13,860.29,34.72
2017-11-30,"3,328.64","3,317.19","3,340.92","3,306.28","1,565,958.51","19,207,678.51",,-20.67,-0.62,839.62,33.89
2017-12-01,"3,315.11","3,317.62","3,324.52","3,302.44","1,391,983.00","17,749,025.80",,0.43,0.01,840.05,33.91
2017-12-04,"3,310.38","3,309.62","3,324.00","3,304.10","1,480,532.88","18,502,535.96",,-8.00,-0.24,832.05,33.58
2017-12-05,"3,301.69","3,303.68","3,315.74","3,300.51","2,082,788.62","24,348,960.01",,-5.94,-0.18,826.11,33.34
2017-12-06,"3,291.31","3,293.96","3,296.20","3,254.61","1,516,044.52","17,917,437.89",,-9.71,-0.29,816.40,32.95
2017-12-07,"3,283.28","3,272.05","3,291.28","3,259.16","1,321,059.00","16,176,458.89",,-21.91,-0.67,794.49,32.07
2017-12-08,"3,264.48","3,289.99","3,297.13","3,258.76","1,332,093.14","16,576,164.98",,17.94,0.55,812.42,32.79
2017-12-11,"3,290.49","3,322.20","3,322.67","3,288.29","1,319,659.84","17,298,643.14",,32.20,0.98,844.63,34.09
2017-12-12,"3,320.31","3,280.81","3,320.31","3,280.33","1,246,048.27","16,097,861.52",,-41.38,-1.25,803.24,32.42
2017-12-13,"3,278.40","3,303.04","3,304.01","3,273.32","1,119,986.47","14,529,531.20",,22.22,0.68,825.47,33.32
2017-12-14,"3,302.93","3,292.44","3,309.53","3,282.57","1,205,442.35","15,134,608.77",,-10.60,-0.32,814.87,32.89
2017-12-15,"3,287.53","3,266.14","3,287.53","3,259.39","1,309,406.18","16,187,791.74",,-26.30,-0.80,788.57,31.83
2017-12-18,"3,268.03","3,267.92","3,280.54","3,254.18","1,207,003.89","14,973,822.41",,1.79,0.05,790.35,31.90
2017-12-19,"3,266.02","3,296.54","3,296.94","3,266.02","1,151,401.34","15,078,658.27",,28.62,0.88,818.97,33.06
2017-12-20,"3,296.74","3,287.61","3,300.21","3,276.12","1,377,451.18","16,796,184.79",,-8.93,-0.27,810.04,32.69
2017-12-21,"3,281.12","3,300.06","3,309.22","3,267.40","1,421,279.27","17,374,009.56",,12.45,0.38,822.49,33.20
2017-12-22,"3,297.69","3,297.06","3,307.33","3,293.44","1,240,473.26","15,209,944.39",,-3.00,-0.09,819.49,33.08
2017-12-25,"3,296.21","3,280.46","3,312.30","3,270.44","1,468,936.35","17,729,358.99",,-16.60,-0.50,802.89,32.41
2017-12-26,"3,277.84","3,306.12","3,307.30","3,274.33","1,424,345.01","17,467,926.38",,25.66,0.78,828.56,33.44
2017-12-27,"3,302.46","3,275.78","3,307.08","3,270.35","1,626,748.90","19,826,467.52",,-30.34,-0.92,798.21,32.22
2017-12-28,"3,272.29","3,296.38","3,304.10","3,263.73","1,753,716.70","20,801,985.96",,20.60,0.63,818.82,33.05
2017-12-29,"3,295.25","3,307.17","3,308.22","3,292.77","1,415,868.36","17,035,675.51",,10.79,0.33,829.60,33.48
2018-01-02,"3,314.03","3,348.33","3,349.05","3,314.03","2,022,788.60","22,778,846.11",,41.15,1.24,870.76,35.15
2018-01-03,"3,347.74","3,369.11","3,379.92","3,345.29","2,138,361.49","25,836,652.32",,20.78,0.62,891.54,35.98
2018-01-04,"3,371.00","3,385.71","3,392.83","3,365.30","2,069,552.88","24,309,076.87",,16.60,0.49,908.14,36.65
2018-01-05,"3,386.46","3,391.75","3,402.07","3,380.25","2,130,606.81","24,818,784.05",,6.04,0.18,914.18,36.90
2018-01-08,"3,391.55","3,409.48","3,412.73","3,384.56","2,361,651.06","28,621,321.91",,17.73,0.52,931.91,37.61
2018-01-09,"3,406.11","3,413.90","3,417.23","3,403.59","1,914,885.51","23,824,997.51",,4.42,0.13,936.33,37.79
2018-01-10,"3,414.11","3,421.83","3,430.21","3,398.84","2,090,949.97","25,451,544.13",,7.93,0.23,944.27,38.11
2018-01-11,"3,415.59","3,425.34","3,426.48","3,405.64","1,738,121.33","21,841,413.41",,3.51,0.10,947.78,38.25
2018-01-12,"3,423.88","3,428.94","3,435.42","3,417.98","1,740,634.04","21,596,145.57",,3.60,0.10,951.37,38.40
2018-01-15,"3,428.95","3,410.49","3,442.50","3,402.31","2,320,092.83","28,636,273.29",,-18.45,-0.54,932.92,37.65
2018-01-16,"3,403.47","3,436.59","3,437.58","3,401.96","2,114,754.68","26,657,881.52",,26.11,0.77,959.03,38.71
2018-01-17,"3,438.58","3,444.67","3,465.20","3,430.51","2,610,450.30","31,653,267.89",,8.08,0.24,967.10,39.03
2018-01-18,"3,449.88","3,474.75","3,476.55","3,448.79","2,200,395.55","26,769,264.05",,30.08,0.87,997.19,40.25
2018-01-19,"3,481.62","3,487.86","3,498.43","3,474.29","2,475,367.33","29,418,907.24",,13.11,0.38,"1,010.30",40.78
2018-01-22,"3,476.99","3,501.36","3,503.39","3,475.67","2,174,875.34","26,129,571.41",,13.50,0.39,"1,023.79",41.32
2018-01-23,"3,504.34","3,546.50","3,547.22","3,504.34","2,387,059.04","28,209,188.93",,45.14,1.29,"1,068.94",43.14
2018-01-24,"3,553.48","3,559.47","3,569.49","3,527.11","2,529,544.96","30,762,921.71",,12.96,0.37,"1,081.90",43.67
2018-01-25,"3,555.17","3,548.31","3,571.48","3,528.03","2,434,134.22","28,798,953.50",,-11.16,-0.31,"1,070.74",43.22
2018-01-26,"3,535.49","3,558.13","3,574.90","3,534.20","2,226,982.95","25,814,951.46",,9.82,0.28,"1,080.56",43.61
2018-01-29,"3,563.64","3,523.00","3,587.03","3,510.27","2,360,269.65","28,541,700.44",,-35.13,-0.99,"1,045.43",42.20
2018-01-30,"3,511.50","3,488.01","3,523.05","3,484.66","1,863,699.75","22,468,169.25",,-34.99,-0.99,"1,010.44",40.78
2018-01-31,"3,470.51","3,480.83","3,495.45","3,454.73","2,072,534.03","24,265,795.86",,-7.18,-0.21,"1,003.26",40.49
2018-02-01,"3,478.67","3,446.98","3,495.09","3,424.42","2,605,047.07","29,288,225.63",,-33.85,-0.97,969.41,39.13
2018-02-02,"3,419.22","3,462.08","3,463.16","3,388.86","2,081,205.51","23,627,875.56",,15.10,0.44,984.51,39.74
2018-02-05,"3,411.67","3,487.50","3,487.72","3,406.24","2,176,737.54","25,219,876.93",,25.42,0.73,"1,009.93",40.76
2018-02-06,"3,418.01","3,370.65","3,440.12","3,364.22","2,805,554.77","31,881,854.18",,-116.85,-3.35,893.08,36.05
2018-02-07,"3,412.74","3,309.26","3,425.54","3,304.01","2,609,397.14","29,526,442.99",,-61.39,-1.82,831.69,33.57
2018-02-08,"3,281.05","3,262.05","3,307.16","3,225.71","2,012,624.99","22,234,868.53",,-47.21,-1.43,784.48,31.66
2018-02-09,"3,172.85","3,129.85","3,180.11","3,062.74","2,563,891.76","27,209,508.68",,-132.20,-4.05,652.28,26.33
2018-02-12,"3,128.37","3,154.13","3,168.13","3,113.61","1,533,108.31","17,100,318.22",,24.27,0.78,676.56,27.31
2018-02-13,"3,176.11","3,184.96","3,219.22","3,176.11","1,515,275.97","17,204,520.70",,30.83,0.98,707.39,28.55
2018-02-14,"3,188.25","3,199.16","3,203.50","3,171.38","1,003,228.27","11,455,220.30",,14.20,0.45,721.59,29.12
2018-02-22,"3,237.57","3,268.56","3,269.92","3,234.12","1,387,304.45","15,730,388.25",,69.40,2.17,790.99,31.93
2018-02-23,"3,275.43","3,289.02","3,294.13","3,258.49","1,457,903.68","15,950,251.48",,20.47,0.63,811.46,32.75
2018-02-26,"3,307.30","3,329.57","3,335.99","3,281.62","1,885,686.02","21,333,303.49",,40.55,1.23,852.00,34.39
2018-02-27,"3,328.67","3,292.07","3,328.67","3,284.63","1,742,193.68","20,439,438.15",,-37.51,-1.13,814.50,32.87
2018-02-28,"3,264.06","3,259.41","3,277.83","3,239.84","1,510,435.36","18,023,381.52",,-32.66,-0.99,781.84,31.56
2018-03-01,"3,235.09","3,273.75","3,280.15","3,228.58","1,590,983.20","18,527,778.20",,14.35,0.44,796.19,32.14
2018-03-02,"3,248.45","3,254.53","3,269.94","3,242.27","1,508,610.63","17,860,299.19",,-19.23,-0.59,776.96,31.36
2018-03-05,"3,255.87","3,256.93","3,269.40","3,236.72","1,448,359.88","17,414,863.45",,2.40,0.07,779.36,31.46
2018-03-06,"3,266.49","3,289.64","3,290.25","3,243.65","1,953,580.46","22,438,178.95",,32.72,1.00,812.07,32.78
2018-03-07,"3,288.86","3,271.67","3,308.41","3,264.76","1,686,650.19","19,348,933.54",,-17.97,-0.55,794.10,32.05
2018-03-08,"3,268.35","3,288.41","3,289.50","3,261.55","1,498,275.19","17,589,539.12",,16.74,0.51,810.84,32.73
2018-03-09,"3,291.43","3,307.17","3,309.72","3,283.56","1,684,245.09","20,234,918.19",,18.76,0.57,829.60,33.48
2018-03-12,"3,319.21","3,326.70","3,333.56","3,313.56","2,065,324.36","24,789,417.62",,19.53,0.59,849.13,34.27
2018-03-13,"3,324.12","3,310.24","3,333.88","3,307.38","1,771,143.53","20,237,511.70",,-16.46,-0.49,832.67,33.61
2018-03-14,"3,298.67","3,291.38","3,304.98","3,287.36","1,574,910.85","18,345,763.04",,-18.86,-0.57,813.81,32.85
2018-03-15,"3,277.51","3,291.11","3,297.10","3,273.20","1,485,736.06","17,951,661.81",,-0.27,-0.01,813.54,32.84
2018-03-16,"3,290.21","3,269.88","3,300.57","3,269.28","1,412,036.47","16,776,153.49",,-21.23,-0.65,792.31,31.98
2018-03-19,"3,264.93","3,279.25","3,280.57","3,251.05","1,379,549.80","16,977,220.70",,9.37,0.29,801.68,32.36
2018-03-20,"3,257.22","3,290.64","3,292.57","3,252.43","1,398,810.81","16,697,988.14",,11.39,0.35,813.07,32.82
2018-03-21,"3,299.73","3,280.95","3,314.21","3,268.88","1,683,982.77","20,861,768.67",,-9.69,-0.29,803.38,32.43
2018-03-22,"3,281.27","3,263.48","3,288.80","3,242.76","1,504,329.77","18,447,172.88",,-17.47,-0.53,785.91,31.72
2018-03-23,"3,172.77","3,152.76","3,188.24","3,110.66","2,755,320.13","29,340,506.60",,-110.72,-3.39,675.19,27.25
2018-03-26,"3,117.32","3,133.72","3,134.28","3,091.46","1,863,663.50","21,591,025.91",,-19.04,-0.60,656.15,26.48
2018-03-27,"3,164.80","3,166.65","3,172.78","3,143.57","1,890,733.83","22,708,508.73",,32.93,1.05,689.08,27.81
2018-03-28,"3,130.57","3,122.29","3,165.21","3,117.53","1,635,004.88","20,861,785.17",,-44.36,-1.40,644.72,26.02
2018-03-29,"3,127.26","3,160.53","3,174.51","3,098.25","1,703,123.84","21,092,022.33",,38.24,1.22,682.96,27.57
2018-03-30,"3,161.79","3,168.90","3,177.72","3,152.89","1,546,465.96","19,600,669.69",,8.37,0.26,691.33,27.90
2018-04-02,"3,169.78","3,163.18","3,192.34","3,159.99","1,777,277.77","22,625,356.64",,-5.72,-0.18,685.61,27.67
2018-04-03,"3,130.01","3,136.63","3,144.33","3,119.13","1,522,166.74","18,969,271.52",,-26.55,-0.84,659.06,26.60
2018-04-04,"3,147.05","3,131.11","3,163.34","3,128.87","1,469,766.82","19,349,282.42",,-5.52,-0.18,653.54,26.38
2018-04-09,"3,125.44","3,138.29","3,146.09","3,110.30","1,396,086.21","17,723,692.01",,7.18,0.23,660.72,26.67
2018-04-10,"3,144.26","3,190.32","3,190.65","3,139.08","1,682,013.59","20,608,741.31",,52.03,1.66,712.75,28.77
2018-04-11,"3,197.37","3,208.08","3,220.85","3,191.59","1,758,671.97","21,142,042.40",,17.76,0.56,730.51,29.49
2018-04-12,"3,203.28","3,180.16","3,205.25","3,177.05","1,482,313.13","18,504,005.46",,-27.92,-0.87,702.59,28.36
2018-04-13,"3,192.04","3,159.05","3,197.90","3,155.51","1,275,523.10","16,365,175.06",,-21.11,-0.66,681.48,27.51
2018-04-16,"3,152.89","3,110.65","3,153.11","3,096.10","1,544,156.95","19,223,334.92",,-48.40,-1.53,633.08,25.55
2018-04-17,"3,112.97","3,066.80","3,118.76","3,064.03","1,472,228.46","18,542,802.93",,-43.85,-1.41,589.23,23.78
2018-04-18,"3,091.91","3,091.40","3,096.89","3,041.63","1,592,905.03","20,223,897.00",,24.60,0.80,613.83,24.78
2018-04-19,"3,094.27","3,117.38","3,127.44","3,090.29","1,600,568.05","19,619,898.47",,25.98,0.84,639.81,25.82
2018-04-20,"3,105.46","3,071.54","3,111.17","3,065.92","1,551,470.91","18,513,906.91",,-45.83,-1.47,593.97,23.97
2018-04-23,"3,063.44","3,068.01","3,085.06","3,045.94","1,316,863.40","15,785,479.51",,-3.53,-0.11,590.44,23.83
2018-04-24,"3,069.75","3,128.93","3,136.04","3,069.75","1,622,748.06","19,554,500.61",,60.92,1.99,651.36,26.29
2018-04-25,"3,112.40","3,117.97","3,122.91","3,107.00","1,273,110.53","16,129,814.17",,-10.95,-0.35,640.40,25.85
2018-04-26,"3,119.50","3,075.03","3,121.93","3,067.93","1,339,727.36","16,378,377.46",,-42.94,-1.38,597.46,24.11
2018-04-27,"3,082.41","3,082.23","3,088.03","3,049.91","1,312,256.43","17,952,026.00",,7.20,0.23,604.66,24.41
2018-05-02,"3,087.41","3,081.18","3,097.60","3,064.76","1,341,845.66","16,824,615.30",,-1.05,-0.03,603.61,24.36
2018-05-03,"3,074.52","3,100.86","3,105.66","3,056.16","1,399,856.20","17,344,495.91",,19.68,0.64,623.29,25.16
2018-05-04,"3,093.12","3,091.03","3,104.09","3,086.78","1,187,112.65","14,843,636.34",,-9.83,-0.32,613.46,24.76
2018-05-07,"3,094.90","3,136.64","3,136.84","3,091.66","1,389,481.86","17,824,387.00",,45.61,1.48,659.08,26.60
2018-05-08,"3,135.30","3,161.50","3,169.70","3,134.06","1,469,270.61","18,901,164.74",,24.85,0.79,683.93,27.60
2018-05-09,"3,160.14","3,159.15","3,165.37","3,145.66","1,226,372.68","15,345,642.62",,-2.35,-0.07,681.58,27.51
2018-05-10,"3,169.05","3,174.41","3,176.14","3,155.53","1,330,007.56","16,544,036.39",,15.26,0.48,696.84,28.13
2018-05-11,"3,179.80","3,163.26","3,180.76","3,162.21","1,306,597.49","16,736,429.04",,-11.15,-0.35,685.69,27.68
2018-05-14,"3,167.04","3,174.03","3,183.82","3,163.48","1,293,273.53","17,241,069.11",,10.77,0.34,696.46,28.11
2018-05-15,"3,180.42","3,192.12","3,192.81","3,164.52","1,245,490.51","16,299,079.00",,18.09,0.57,714.55,28.84
2018-05-16,"3,180.23","3,169.57","3,191.95","3,166.81","1,305,249.68","17,459,097.98",,-22.55,-0.71,692.00,27.93
2018-05-17,"3,170.01","3,154.28","3,172.77","3,148.62","1,139,955.67","15,059,884.22",,-15.28,-0.48,676.71,27.31
2018-05-18,"3,151.08","3,193.30","3,193.45","3,144.78","1,365,169.18","16,803,805.75",,39.02,1.24,715.73,28.89
2018-05-21,"3,206.18","3,213.84","3,219.74","3,203.34","1,644,594.13","20,266,346.45",,20.54,0.64,736.27,29.72
2018-05-22,"3,211.25","3,214.35","3,214.59","3,192.23","1,442,926.84","18,572,166.78",,0.51,0.02,736.78,29.74
2018-05-23,"3,205.44","3,168.96","3,205.44","3,168.96","1,578,076.48","19,935,810.10",,-45.39,-1.41,691.40,27.91
2018-05-24,"3,167.94","3,154.65","3,173.53","3,152.07","1,240,858.00","16,065,818.55",,-14.31,-0.45,677.08,27.33
2018-05-25,"3,148.41","3,141.30","3,156.73","3,131.07","1,286,108.43","16,655,404.99",,-13.35,-0.42,663.73,26.79
2018-05-28,"3,136.81","3,135.08","3,149.66","3,115.96","1,287,559.18","16,819,125.84",,-6.22,-0.20,657.51,26.54
2018-05-29,"3,129.62","3,120.46","3,143.21","3,112.15","1,357,178.00","17,782,610.64",,-14.62,-0.47,642.89,25.95
2018-05-30,"3,081.14","3,041.44","3,085.40","3,041.00","1,551,151.26","19,199,519.67",,-79.02,-2.53,563.87,22.76
2018-05-31,"3,061.83","3,095.47","3,098.08","3,054.27","1,404,755.32","18,519,903.70",,54.03,1.78,617.90,24.94
2018-06-01,"3,084.75","3,075.14","3,102.09","3,059.79","1,298,721.99","16,654,888.18",,-20.34,-0.66,597.57,24.12
2018-06-04,"3,083.43","3,091.19","3,098.40","3,076.99","1,145,939.02","15,467,161.33",,16.05,0.52,613.62,24.77
2018-06-05,"3,088.01","3,114.21","3,114.77","3,080.05","1,187,355.92","16,480,630.75",,23.01,0.74,636.64,25.70
2018-06-06,"3,109.17","3,115.18","3,117.53","3,103.53","1,201,961.35","16,287,995.67",,0.97,0.03,637.61,25.74
2018-06-07,"3,121.18","3,109.50","3,128.72","3,105.58","1,277,849.70","16,717,430.41",,-5.68,-0.18,631.93,25.51
2018-06-08,"3,100.60","3,067.15","3,100.68","3,053.29","1,346,882.20","16,117,878.29",,-42.35,-1.36,589.58,23.80
2018-06-11,"3,057.34","3,052.78","3,063.61","3,037.91","1,085,637.86","14,303,732.38",,-14.36,-0.47,575.21,23.22
2018-06-12,"3,053.03","3,079.80","3,081.45","3,034.10","1,132,750.96","15,446,909.23",,27.02,0.89,602.23,24.31
2018-06-13,"3,071.46","3,049.80","3,071.46","3,044.12","1,196,078.86","15,593,526.31",,-30.01,-0.97,572.23,23.10
2018-06-14,"3,038.07","3,044.16","3,066.05","3,032.41","1,154,694.87","14,758,882.70",,-5.64,-0.18,566.59,22.87
2018-06-15,"3,037.45","3,021.90","3,048.80","3,008.73","1,445,325.71","16,219,601.64",,-22.26,-0.73,544.33,21.97
2018-06-19,"2,982.65","2,907.82","2,984.97","2,871.35","2,305,500.67","24,120,364.11",,-114.08,-3.78,430.25,17.37
2018-06-20,"2,889.98","2,915.73","2,925.56","2,872.16","1,443,014.20","15,333,427.81",,7.91,0.27,438.16,17.69
2018-06-21,"2,912.00","2,875.81","2,940.59","2,872.62","1,543,783.32","15,971,316.18",,-39.92,-1.37,398.24,16.07
2018-06-22,"2,855.58","2,889.76","2,891.97","2,837.14","1,261,431.29","12,716,147.39",,13.95,0.49,412.19,16.64
2018-06-25,"2,903.45","2,859.34","2,908.62","2,857.87","1,219,176.87","13,235,047.16",,-30.42,-1.05,381.77,15.41
2018-06-26,"2,829.99","2,844.51","2,850.24","2,803.79","1,259,184.68","13,844,724.68",,-14.83,-0.52,366.94,14.81
2018-06-27,"2,842.40","2,813.18","2,854.26","2,798.80","1,294,208.33","14,241,349.44",,-31.33,-1.10,335.61,13.55
2018-06-28,"2,799.90","2,786.90","2,825.99","2,782.45","1,183,579.07","12,968,743.14",,-26.28,-0.93,309.33,12.49
2018-06-29,"2,789.81","2,847.42","2,848.37","2,782.38","1,256,716.85","13,565,237.79",,60.52,2.17,369.85,14.93
2018-07-02,"2,841.58","2,775.56","2,845.68","2,756.82","1,370,350.34","14,756,276.00",,-71.86,-2.52,297.99,12.03
2018-07-03,"2,774.57","2,786.89","2,786.89","2,722.45","1,424,984.66","16,166,802.86",,11.33,0.41,309.32,12.48
2018-07-04,"2,776.63","2,759.13","2,793.18","2,754.16","1,232,621.81","13,101,616.50",,-27.76,-1.00,281.56,11.36
2018-07-05,"2,755.34","2,733.88","2,777.52","2,727.94","1,292,261.12","13,299,366.82",,-25.24,-0.91,256.31,10.35
2018-07-06,"2,731.35","2,747.23","2,768.87","2,691.02","1,362,943.80","14,819,304.00",,13.35,0.49,269.66,10.88
2018-07-09,"2,752.45","2,815.11","2,815.79","2,752.45","1,215,493.09","13,565,452.48",,67.88,2.47,337.54,13.62
2018-07-10,"2,819.71","2,827.63","2,828.49","2,800.63","1,170,627.48","13,263,311.31",,12.52,0.44,350.06,14.13
2018-07-11,"2,780.70","2,777.77","2,794.36","2,752.44","1,268,211.49","13,831,817.43",,-49.85,-1.76,300.20,12.12
2018-07-12,"2,771.04","2,837.66","2,844.19","2,771.04","1,469,802.00","17,031,908.65",,59.89,2.16,360.09,14.53
