交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2011/12/22,"2,325.27","2,341.34","2,358.47","2,294.61","366,838.58","3,184,545.53",2.23,0.1,-281.59,-10.74
2011/12/23,"2,337.38","2,359.16","2,382.71","2,331.96","331,619.04","2,991,029.69",17.82,0.76,-263.77,-10.06
2011/12/26,"2,345.56","2,335.70","2,369.82","2,334.79","282,240.87","2,503,305.31",-23.46,-0.99,-287.22,-10.95
2011/12/27,"2,332.83","2,305.04","2,346.38","2,302.41","292,773.14","2,677,702.13",-30.67,-1.31,-317.89,-12.12
2011/12/28,"2,295.87","2,307.93","2,309.65","2,267.11","328,820.20","2,883,927.42",2.89,0.13,-315,-12.01
2011/12/29,"2,297.29","2,311.36","2,323.49","2,293.87","308,877.00","2,686,822.33",3.43,0.15,-311.57,-11.88
2011/12/30,"2,318.67","2,345.74","2,349.03","2,318.67","358,652.43","3,236,265.03",34.38,1.49,-277.18,-10.57
2012/1/4,"2,361.50","2,298.75","2,365.99","2,298.30","343,445.67","3,257,255.13",-46.99,-2,-324.17,-12.36
2012/1/5,"2,290.78","2,276.39","2,316.66","2,272.15","430,164.80","3,763,527.21",-22.37,-0.97,-346.54,-13.21
2012/1/6,"2,274.35","2,290.60","2,291.89","2,254.57","351,989.92","3,107,936.23",14.22,0.62,-332.33,-12.67
2012/1/9,"2,291.18","2,368.57","2,368.89","2,271.72","547,273.41","5,147,812.70",77.97,3.4,-254.36,-9.7
2012/1/10,"2,365.77","2,447.35","2,449.96","2,361.28","811,549.89","7,524,915.71",78.78,3.33,-175.58,-6.69
2012/1/11,"2,444.76","2,435.61","2,453.15","2,423.32","587,056.74","5,758,721.93",-11.74,-0.48,-187.32,-7.14
2012/1/12,"2,426.82","2,435.22","2,464.38","2,423.32","471,212.75","4,787,740.73",-0.39,-0.02,-187.71,-7.16
2012/1/13,"2,438.41","2,394.33","2,445.79","2,374.55","455,139.97","4,722,833.86",-40.89,-1.68,-228.59,-8.72
2012/1/16,"2,376.95","2,345.65","2,394.50","2,345.63","305,271.45","3,441,038.53",-48.68,-2.03,-277.28,-10.57
2012/1/17,"2,347.57","2,460.60","2,462.43","2,329.25","642,056.48","6,432,413.11",114.95,4.9,-162.33,-6.19
2012/1/18,"2,464.92","2,422.19","2,485.50","2,414.53","638,923.58","6,705,883.89",-38.41,-1.56,-200.74,-7.65
2012/1/19,"2,423.86","2,468.35","2,480.21","2,414.99","556,157.26","5,637,765.33",46.16,1.91,-154.58,-5.89
2012/1/20,"2,476.73","2,504.09","2,510.34","2,462.59","545,297.83","5,747,447.57",35.74,1.45,-118.84,-4.53
2012/1/30,"2,508.88","2,460.72","2,508.88","2,460.40","435,171.48","4,477,088.53",-43.37,-1.73,-162.21,-6.18
2012/1/31,"2,462.34","2,464.26","2,472.84","2,447.77","307,015.01","3,269,413.21",3.54,0.14,-158.67,-6.05
2012/2/1,"2,458.23","2,428.99","2,481.66","2,423.45","350,153.74","3,775,232.08",-35.27,-1.43,-193.93,-7.39
2012/2/2,"2,437.47","2,486.24","2,486.24","2,429.71","420,669.85","4,412,638.37",57.24,2.36,-136.69,-5.21
2012/2/3,"2,478.34","2,506.09","2,514.65","2,470.28","499,492.40","5,150,754.60",19.85,0.8,-116.84,-4.45
2012/2/6,"2,511.17","2,504.32","2,520.76","2,488.71","450,799.05","4,754,152.35",-1.77,-0.07,-118.6,-4.52
2012/2/7,"2,489.03","2,457.95","2,489.03","2,441.70","396,791.64","4,003,427.71",-46.37,-1.85,-164.97,-6.29
2012/2/8,"2,456.42","2,528.24","2,534.16","2,451.00","561,864.56","6,172,130.50",70.28,2.86,-94.69,-3.61
2012/2/9,"2,525.59","2,529.23","2,546.03","2,513.13","592,997.51","6,345,620.46",1,0.04,-93.69,-3.57
2012/2/10,"2,521.68","2,533.62","2,560.03","2,521.16","615,758.77","6,002,948.24",4.39,0.17,-89.3,-3.4
2012/2/13,"2,504.41","2,531.98","2,553.45","2,496.31","519,139.73","5,428,262.24",-1.64,-0.06,-90.94,-3.47
2012/2/14,"2,528.97","2,522.11","2,533.26","2,506.54","404,301.01","4,372,368.23",-9.87,-0.39,-100.82,-3.84
2012/2/15,"2,515.83","2,549.61","2,562.07","2,511.29","580,903.70","6,042,239.41",27.5,1.09,-73.32,-2.8
2012/2/16,"2,544.64","2,536.07","2,559.35","2,519.04","543,954.31","5,516,563.33",-13.53,-0.53,-86.85,-3.31
2012/2/17,"2,551.82","2,537.09","2,558.35","2,522.86","389,947.16","4,045,800.34",1.01,0.04,-85.84,-3.27
2012/2/20,"2,571.91","2,540.71","2,574.75","2,539.90","561,533.29","5,674,891.29",3.62,0.14,-82.22,-3.13
2012/2/21,"2,544.84","2,562.45","2,562.91","2,520.79","478,948.08","4,775,822.55",21.75,0.86,-60.47,-2.31
2012/2/22,"2,564.32","2,597.48","2,598.86","2,560.34","763,766.56","7,642,180.69",35.02,1.37,-25.45,-0.97
2012/2/23,"2,595.78","2,606.26","2,614.54","2,590.52","703,771.26","7,261,208.93",8.78,0.34,-16.67,-0.64
2012/2/24,"2,607.34","2,648.02","2,648.02","2,602.78","859,997.08","8,805,861.67",41.76,1.6,25.09,0.96
2012/2/27,"2,658.12","2,656.57","2,693.84","2,656.57","1,015,140.34","10,667,020.76",8.56,0.32,33.65,1.28
2012/2/28,"2,652.34","2,662.46","2,671.83","2,641.46","775,925.36","7,721,305.30",5.89,0.22,39.54,1.51
2012/2/29,"2,655.86","2,634.14","2,666.65","2,631.78","591,202.06","6,487,522.12",-28.32,-1.06,11.22,0.43
2012/3/1,"2,622.74","2,633.35","2,647.79","2,621.86","421,484.41","4,652,407.97",-0.8,-0.03,10.42,0.4
2012/3/2,"2,637.96","2,679.93","2,679.93","2,637.96","641,220.34","6,698,159.14",46.59,1.77,57.01,2.17
2012/3/5,"2,687.74","2,662.70","2,694.61","2,660.96","713,954.58","7,497,326.11",-17.24,-0.64,39.77,1.52
2012/3/6,"2,654.80","2,621.05","2,657.96","2,615.60","624,471.48","6,885,255.78",-41.65,-1.56,-1.87,-0.07
2012/3/7,"2,596.48","2,603.01","2,628.59","2,594.13","569,487.33","6,324,329.30",-18.05,-0.69,-19.92,-0.76
2012/3/8,"2,612.40","2,635.79","2,645.95","2,612.40","575,494.13","6,445,885.10",32.79,1.26,12.87,0.49
2012/3/9,"2,644.10","2,664.30","2,664.41","2,631.41","552,589.21","6,596,344.17",28.51,1.08,41.38,1.58
2012/3/12,"2,663.24","2,654.40","2,666.43","2,636.42","623,272.16","7,436,770.20",-9.9,-0.37,31.48,1.2
2012/3/13,"2,653.68","2,681.07","2,681.33","2,649.17","584,044.69","6,642,976.43",26.67,1,58.15,2.22
2012/3/14,"2,694.48","2,605.11","2,705.75","2,595.34","1,084,265.40","11,708,040.87",-75.97,-2.83,-17.82,-0.68
2012/3/15,"2,602.66","2,585.55","2,618.25","2,575.44","725,659.60","7,704,276.65",-19.56,-0.75,-37.38,-1.43
2012/3/16,"2,591.80","2,623.52","2,624.32","2,577.25","580,912.59","6,745,182.23",37.97,1.47,0.59,0.02
2012/3/19,"2,617.66","2,630.01","2,631.05","2,598.63","576,466.25","6,880,393.80",6.49,0.25,7.09,0.27
2012/3/20,"2,622.66","2,584.45","2,622.66","2,584.02","581,140.65","6,426,381.72",-45.57,-1.73,-38.48,-1.47
2012/3/21,"2,597.38","2,587.79","2,613.27","2,569.08","580,025.44","6,667,492.01",3.35,0.13,-35.13,-1.34
2012/3/22,"2,586.94","2,583.75","2,599.24","2,570.45","449,267.77","5,011,550.59",-4.05,-0.16,-39.18,-1.49
2012/3/23,"2,575.33","2,552.94","2,578.83","2,544.53","433,292.56","4,781,244.30",-30.81,-1.19,-69.99,-2.67
2012/3/26,"2,551.43","2,555.44","2,562.93","2,540.70","318,162.11","3,635,613.39",2.5,0.1,-67.48,-2.57
2012/3/27,"2,565.55","2,547.14","2,571.90","2,544.37","359,446.04","4,739,445.49",-8.3,-0.32,-75.78,-2.89
2012/3/28,"2,538.46","2,474.90","2,540.42","2,471.03","500,057.90","5,499,364.10",-72.24,-2.84,-148.03,-5.64
2012/3/29,"2,463.69","2,443.12","2,476.48","2,429.73","461,313.04","4,865,159.59",-31.78,-1.28,-179.8,-6.86
2012/3/30,"2,447.94","2,454.90","2,461.98","2,438.49","370,270.86","3,913,973.49",11.78,0.48,-168.03,-6.41
2012/4/5,"2,449.21","2,512.83","2,517.39","2,441.27","543,316.87","5,804,969.10",57.93,2.36,-110.09,-4.2
2012/4/6,"2,509.45","2,519.83","2,525.53","2,502.70","423,685.76","4,720,779.51",7,0.28,-103.1,-3.93
2012/4/9,"2,510.53","2,495.15","2,518.38","2,491.59","353,709.86","3,818,075.18",-24.68,-0.98,-127.78,-4.87
2012/4/10,"2,490.28","2,519.79","2,519.81","2,459.35","413,359.05","4,406,483.39",24.64,0.99,-103.14,-3.93
2012/4/11,"2,494.52","2,520.04","2,541.13","2,489.33","425,103.10","4,362,798.39",0.25,0.01,-102.89,-3.92
2012/4/12,"2,522.83","2,570.44","2,570.84","2,516.57","564,884.09","5,953,695.08",50.4,2,-52.49,-2
2012/4/13,"2,575.05","2,580.45","2,593.79","2,570.04","530,926.43","6,189,297.74",10.02,0.39,-42.47,-1.62
2012/4/16,"2,564.23","2,574.04","2,586.20","2,559.78","408,397.00","4,265,075.64",-6.41,-0.25,-48.88,-1.86
2012/4/17,"2,572.36","2,541.88","2,578.76","2,541.54","378,154.67","3,832,841.71",-32.16,-1.25,-81.04,-3.09
2012/4/18,"2,550.91","2,599.91","2,602.11","2,546.00","586,884.08","5,936,100.59",58.03,2.28,-23.02,-0.88
2012/4/19,"2,598.33","2,596.06","2,606.86","2,585.30","464,481.09","5,551,293.15",-3.85,-0.15,-26.87,-1.02
2012/4/20,"2,591.51","2,626.84","2,627.38","2,589.35","614,463.79","6,382,990.81",30.78,1.19,3.91,0.15
2012/4/23,"2,624.75","2,606.04","2,632.09","2,599.11","586,649.38","6,207,394.96",-20.8,-0.79,-16.89,-0.64
2012/4/24,"2,594.80","2,604.87","2,640.30","2,559.46","711,395.58","7,315,051.40",-1.17,-0.04,-18.06,-0.69
2012/4/25,"2,598.23","2,625.99","2,631.44","2,593.33","624,680.53","6,352,945.89",21.12,0.81,3.06,0.12
2012/4/26,"2,632.72","2,631.49","2,643.77","2,617.09","589,656.67","6,437,748.67",5.5,0.21,8.56,0.33
2012/4/27,"2,630.55","2,626.16","2,637.92","2,623.60","482,335.86","5,334,551.60",-5.33,-0.2,3.23,0.12
2012/5/2,"2,660.67","2,683.49","2,697.95","2,643.53","801,486.54","9,236,609.20",57.33,2.18,60.56,2.31
2012/5/3,"2,679.52","2,691.52","2,693.88","2,675.81","593,610.90","7,233,733.64",8.03,0.3,68.59,2.62
2012/5/4,"2,689.62","2,715.88","2,716.03","2,677.14","632,180.86","7,369,955.11",24.36,0.91,92.95,3.54
2012/5/7,"2,699.45","2,717.78","2,717.78","2,694.32","685,473.14","8,271,566.86",1.9,0.07,94.85,3.62
2012/5/8,"2,717.41","2,709.12","2,717.83","2,683.56","631,108.40","7,374,449.80",-8.66,-0.32,86.19,3.29
2012/5/9,"2,685.19","2,657.51","2,685.19","2,655.32","584,002.83","6,948,257.86",-51.6,-1.9,34.59,1.32
2012/5/10,"2,657.87","2,657.21","2,667.68","2,649.38","469,625.76","5,405,695.36",-0.3,-0.01,34.29,1.31
2012/5/11,"2,652.31","2,636.92","2,666.57","2,636.52","410,061.43","4,939,289.83",-20.3,-0.76,13.99,0.53
2012/5/14,"2,653.81","2,615.53","2,656.28","2,613.35","520,824.84","6,033,129.45",-21.38,-0.81,-7.39,-0.28
2012/5/15,"2,597.64","2,617.37","2,618.18","2,591.60","457,672.71","5,137,476.19",1.84,0.07,-5.55,-0.21
2012/5/16,"2,610.16","2,574.65","2,612.63","2,574.08","432,802.74","4,786,353.63",-42.73,-1.63,-48.28,-1.84
2012/5/17,"2,577.96","2,613.94","2,619.59","2,571.20","437,283.89","4,920,391.00",39.3,1.53,-8.98,-0.34
2012/5/18,"2,595.55","2,573.98","2,603.19","2,567.30","434,221.24","4,690,751.18",-39.97,-1.53,-48.95,-1.87
2012/5/21,"2,572.37","2,587.23","2,604.22","2,563.97","386,020.90","4,430,040.58",13.26,0.51,-35.69,-1.36
2012/5/22,"2,598.17","2,627.53","2,627.60","2,597.60","427,735.29","4,939,241.30",40.29,1.56,4.6,0.18
2012/5/23,"2,621.79","2,616.87","2,635.78","2,598.29","437,195.31","5,256,340.33",-10.66,-0.41,-6.06,-0.23
2012/5/24,"2,613.10","2,595.26","2,630.41","2,588.21","428,440.66","5,006,443.99",-21.61,-0.83,-27.67,-1.05
2012/5/25,"2,595.26","2,573.10","2,602.17","2,565.65","392,730.04","4,142,008.18",-22.16,-0.85,-49.82,-1.9
2012/5/28,"2,562.60","2,614.69","2,614.85","2,545.34","563,392.75","5,841,234.30",41.59,1.62,-8.24,-0.31
2012/5/29,"2,615.15","2,650.85","2,658.26","2,612.56","721,356.37","7,868,150.46",36.17,1.38,27.93,1.06
2012/5/30,"2,646.37","2,642.26","2,655.16","2,636.52","518,554.36","5,697,627.54",-8.6,-0.32,19.33,0.74
2012/5/31,"2,623.16","2,632.04","2,645.59","2,617.23","441,074.69","4,987,504.14",-10.22,-0.39,9.12,0.35
2012/6/1,"2,633.60","2,633.00","2,653.86","2,623.29","441,910.56","5,384,340.43",0.96,0.04,10.07,0.38
2012/6/4,"2,598.73","2,559.03","2,608.32","2,558.92","524,785.02","6,061,556.95",-73.97,-2.81,-63.9,-2.44
2012/6/5,"2,565.19","2,558.84","2,573.89","2,548.76","377,799.10","4,355,330.36",-0.18,-0.01,-64.08,-2.44
2012/6/6,"2,564.23","2,557.40","2,573.74","2,547.33","338,576.94","4,131,690.86",-1.44,-0.06,-65.53,-2.5
2012/6/7,"2,579.43","2,542.18","2,584.04","2,536.26","348,411.86","4,205,300.01",-15.22,-0.6,-80.74,-3.08
2012/6/8,"2,558.84","2,524.33","2,559.13","2,520.41","438,564.26","4,763,800.59",-17.86,-0.7,-98.6,-3.76
2012/6/11,"2,529.60","2,558.27","2,565.43","2,523.77","400,982.60","4,344,965.75",33.94,1.34,-64.66,-2.47
2012/6/12,"2,543.77","2,540.18","2,553.92","2,529.95","379,366.76","4,025,991.15",-18.09,-0.71,-82.75,-3.15
2012/6/13,"2,546.79","2,580.64","2,581.12","2,539.63","450,145.68","5,129,126.95",40.46,1.59,-42.29,-1.61
2012/6/14,"2,573.33","2,560.42","2,584.71","2,558.57","402,479.34","4,633,182.26",-20.22,-0.78,-62.51,-2.38
2012/6/15,"2,565.19","2,568.05","2,580.17","2,538.57","427,860.78","4,886,830.29",7.63,0.3,-54.87,-2.09
2012/6/18,"2,576.63","2,581.21","2,593.22","2,572.99","356,936.28","4,085,245.02",13.16,0.51,-41.71,-1.59
2012/6/19,"2,577.36","2,558.62","2,577.36","2,556.10","327,005.53","3,702,004.13",-22.59,-0.88,-64.3,-2.45
2012/6/20,"2,563.64","2,552.61","2,570.66","2,549.44","298,506.39","3,357,366.98",-6.01,-0.23,-70.32,-2.68
2012/6/21,"2,547.05","2,512.19","2,547.05","2,502.42","353,967.32","3,860,795.90",-40.43,-1.58,-110.74,-4.22
2012/6/25,"2,501.16","2,456.52","2,501.16","2,455.01","401,067.35","4,250,350.72",-55.67,-2.22,-166.41,-6.34
2012/6/26,"2,442.56","2,454.92","2,465.12","2,434.64","317,340.08","3,389,651.17",-1.6,-0.07,-168.01,-6.41
2012/6/27,"2,452.67","2,447.20","2,470.76","2,444.34","300,075.53","3,143,759.74",-7.72,-0.31,-175.73,-6.7
2012/6/28,"2,451.66","2,425.73","2,459.19","2,425.24","305,431.13","3,441,879.32",-21.47,-0.88,-197.2,-7.52
2012/6/29,"2,418.86","2,461.61","2,462.82","2,417.49","379,949.41","4,097,653.84",35.88,1.48,-161.31,-6.15
2012/7/2,"2,473.55","2,465.24","2,473.97","2,452.99","405,100.78","4,565,147.65",3.63,0.15,-157.69,-6.01
2012/7/3,"2,464.85","2,468.72","2,490.55","2,457.45","386,933.54","4,500,465.39",3.48,0.14,-154.21,-5.88
2012/7/4,"2,474.53","2,464.92","2,481.34","2,456.00","344,521.42","3,783,765.99",-3.8,-0.15,-158.01,-6.02
2012/7/5,"2,450.30","2,430.37","2,450.30","2,420.00","347,261.45","3,594,620.44",-34.55,-1.4,-192.56,-7.34
2012/7/6,"2,435.06","2,472.61","2,477.23","2,420.36","496,106.05","5,660,177.89",42.24,1.74,-150.31,-5.73
2012/7/9,"2,455.89","2,416.04","2,470.21","2,414.95","492,233.02","5,460,173.25",-56.58,-2.29,-206.89,-7.89
2012/7/10,"2,411.00","2,406.71","2,426.53","2,402.37","355,499.84","3,853,902.52",-9.33,-0.39,-216.22,-8.24
2012/7/11,"2,402.18","2,425.57","2,427.80","2,402.15","376,243.12","3,985,189.22",18.87,0.78,-197.35,-7.52
2012/7/12,"2,420.04","2,449.18","2,460.56","2,404.58","567,176.91","6,513,753.69",23.61,0.97,-173.75,-6.62
2012/7/13,"2,441.01","2,450.63","2,467.99","2,438.98","367,252.56","4,201,358.12",1.45,0.06,-172.29,-6.57
2012/7/16,"2,452.60","2,399.73","2,452.60","2,399.61","427,718.70","4,584,488.21",-50.9,-2.08,-223.2,-8.51
2012/7/17,"2,391.90","2,414.20","2,421.93","2,391.28","334,243.29","3,828,544.16",14.47,0.6,-208.73,-7.96
2012/7/18,"2,412.06","2,414.34","2,420.78","2,373.65","417,517.88","4,432,549.26",0.13,0.01,-208.59,-7.95
2012/7/19,"2,407.44","2,424.32","2,444.06","2,401.29","469,490.52","4,770,403.90",9.99,0.41,-198.6,-7.57
2012/7/20,"2,415.71","2,398.46","2,423.80","2,392.18","376,197.54","3,668,362.40",-25.87,-1.07,-224.47,-8.56
2012/7/23,"2,379.89","2,365.43","2,379.89","2,357.51","323,903.69","3,317,892.86",-33.02,-1.38,-257.5,-9.82
2012/7/24,"2,353.22","2,375.99","2,392.35","2,352.80","303,100.79","3,114,910.58",10.56,0.45,-246.93,-9.41
2012/7/25,"2,368.38","2,360.08","2,381.04","2,357.47","248,965.01","2,573,059.81",-15.91,-0.67,-262.84,-10.02
2012/7/26,"2,360.13","2,347.49","2,374.87","2,344.70","313,140.94","3,132,639.50",-12.6,-0.53,-275.44,-10.5
2012/7/27,"2,353.94","2,349.11","2,364.98","2,341.29","310,905.25","3,304,818.21",1.62,0.07,-273.82,-10.44
2012/7/30,"2,350.78","2,335.79","2,367.03","2,334.00","304,848.51","2,990,797.23",-13.32,-0.57,-287.13,-10.95
2012/7/31,"2,336.88","2,332.92","2,350.07","2,329.51","320,997.23","3,119,633.25",-2.87,-0.12,-290,-11.06
2012/8/1,"2,332.13","2,358.65","2,371.12","2,331.95","314,208.48","3,127,776.44",25.73,1.1,-264.28,-10.08
2012/8/2,"2,354.07","2,334.88","2,358.56","2,325.61","315,161.59","2,975,116.66",-23.77,-1.01,-288.04,-10.98
2012/8/3,"2,340.25","2,353.74","2,354.16","2,329.93","297,697.85","3,110,694.73",18.86,0.81,-269.19,-10.26
2012/8/6,"2,350.12","2,385.61","2,388.36","2,348.12","418,206.65","4,368,668.63",31.87,1.35,-237.32,-9.05
2012/8/7,"2,383.26","2,388.87","2,390.78","2,379.45","382,854.89","4,040,371.15",3.26,0.14,-234.05,-8.92
2012/8/8,"2,390.96","2,389.80","2,405.18","2,382.83","378,104.51","4,134,086.22",0.92,0.04,-233.13,-8.89
2012/8/9,"2,388.43","2,411.70","2,412.14","2,378.85","356,589.51","4,325,609.69",21.9,0.92,-211.23,-8.05
2012/8/10,"2,409.94","2,399.75","2,413.42","2,395.91","347,029.95","4,069,922.25",-11.95,-0.5,-223.18,-8.51
2012/8/13,"2,394.50","2,351.93","2,394.50","2,350.81","447,835.46","4,624,967.62",-47.82,-1.99,-271,-10.33
2012/8/14,"2,352.66","2,357.02","2,357.85","2,324.91","398,500.66","4,240,468.75",5.09,0.22,-265.91,-10.14
2012/8/15,"2,350.02","2,331.62","2,350.02","2,330.15","305,801.76","3,033,255.48",-25.4,-1.08,-291.31,-11.11
2012/8/16,"2,327.91","2,319.67","2,335.40","2,317.06","259,029.05","2,707,600.35",-11.94,-0.51,-303.26,-11.56
2012/8/17,"2,318.43","2,313.48","2,322.89","2,295.16","260,657.17","2,862,996.68",-6.19,-0.27,-309.45,-11.8
2012/8/20,"2,294.90","2,301.79","2,307.41","2,279.95","274,020.33","2,717,481.69",-11.69,-0.51,-321.14,-12.24
2012/8/21,"2,301.93","2,313.70","2,327.38","2,296.55","348,951.00","3,475,786.93",11.92,0.52,-309.22,-11.79
2012/8/22,"2,315.14","2,295.59","2,317.37","2,285.76","317,084.12","3,154,751.92",-18.12,-0.78,-327.34,-12.48
2012/8/23,"2,298.18","2,302.20","2,311.65","2,285.37","313,353.42","3,378,960.39",6.61,0.29,-320.73,-12.23
2012/8/24,"2,295.68","2,275.68","2,299.30","2,274.57","318,695.91","3,298,633.65",-26.52,-1.15,-347.25,-13.24
2012/8/27,"2,268.49","2,228.20","2,268.49","2,228.15","373,861.91","3,538,415.61",-47.47,-2.09,-394.72,-15.05
2012/8/28,"2,226.90","2,238.41","2,250.60","2,222.00","337,736.15","3,033,107.63",10.21,0.46,-384.52,-14.66
2012/8/29,"2,230.20","2,214.81","2,240.11","2,214.43","290,106.48","2,739,618.66",-23.6,-1.05,-408.11,-15.56
2012/8/30,"2,204.52","2,211.37","2,223.20","2,188.72","354,913.10","3,386,720.61",-3.44,-0.16,-411.56,-15.69
2012/8/31,"2,205.57","2,204.87","2,218.87","2,203.12","259,649.86","2,334,089.10",-6.5,-0.29,-418.06,-15.94
2012/9/3,"2,201.12","2,228.37","2,236.56","2,197.71","385,485.92","3,529,917.67",23.5,1.07,-394.56,-15.04
2012/9/4,"2,231.72","2,204.41","2,234.88","2,199.51","348,526.88","3,322,020.39",-23.96,-1.08,-418.52,-15.96
2012/9/5,"2,199.74","2,199.88","2,209.54","2,186.96","347,518.24","3,044,516.82",-4.53,-0.21,-423.05,-16.13
2012/9/6,"2,204.44","2,217.82","2,218.68","2,199.86","316,958.84","2,687,331.59",17.95,0.82,-405.1,-15.44
2012/9/7,"2,233.91","2,317.18","2,341.52","2,233.91","945,297.64","8,430,224.92",99.36,4.48,-305.75,-11.66
2012/9/10,"2,320.56","2,326.67","2,334.50","2,313.57","653,305.54","6,325,203.85",9.49,0.41,-296.26,-11.3
2012/9/11,"2,316.53","2,311.89","2,316.53","2,294.82","462,607.19","4,338,976.60",-14.78,-0.64,-311.04,-11.86
2012/9/12,"2,325.93","2,320.07","2,337.20","2,298.30","496,225.18","4,648,517.45",8.18,0.35,-302.86,-11.55
2012/9/13,"2,316.68","2,298.46","2,325.53","2,298.37","420,498.49","3,802,399.83",-21.61,-0.93,-324.47,-12.37
2012/9/14,"2,324.01","2,315.54","2,332.42","2,298.83","615,718.14","5,543,861.29",17.08,0.74,-307.38,-11.72
2012/9/17,"2,312.06","2,258.71","2,314.99","2,258.18","489,847.34","4,375,316.97",-56.84,-2.45,-364.22,-13.89
2012/9/18,"2,249.43","2,235.24","2,253.14","2,228.04","332,286.96","3,017,149.72",-23.47,-1.04,-387.69,-14.78
2012/9/19,"2,237.22","2,246.24","2,249.24","2,229.49","343,497.06","3,260,701.09",11,0.49,-376.69,-14.36
2012/9/20,"2,236.19","2,195.95","2,236.19","2,194.22","425,457.79","3,838,585.65",-50.28,-2.24,-426.98,-16.28
2012/9/21,"2,190.33","2,199.06","2,217.47","2,186.53","381,205.93","3,404,336.81",3.11,0.14,-423.86,-16.16
2012/9/24,"2,183.97","2,215.52","2,225.81","2,172.88","375,016.86","3,360,876.12",16.45,0.75,-407.41,-15.53
2012/9/25,"2,209.98","2,210.15","2,225.33","2,202.38","278,770.19","2,667,706.45",-5.36,-0.24,-412.77,-15.74
2012/9/26,"2,208.91","2,184.89","2,216.82","2,181.08","274,546.26","2,491,891.65",-25.26,-1.14,-438.04,-16.7
2012/9/27,"2,186.00","2,251.72","2,266.30","2,185.77","530,169.00","4,821,057.78",66.83,3.06,-371.21,-14.15
2012/9/28,"2,235.06","2,293.11","2,297.03","2,234.32","578,758.25","5,443,146.59",41.39,1.84,-329.82,-12.57
2012/10/8,"2,291.96","2,270.05","2,305.18","2,258.11","355,344.24","3,391,584.03",-23.05,-1.01,-352.87,-13.45
2012/10/9,"2,281.75","2,320.16","2,327.73","2,281.75","525,488.87","4,833,019.64",50.1,2.21,-302.77,-11.54
2012/10/10,"2,314.59","2,324.12","2,325.75","2,304.61","426,862.38","3,787,399.62",3.96,0.17,-298.81,-11.39
2012/10/11,"2,315.90","2,302.53","2,321.35","2,300.93","413,006.55","3,617,296.35",-21.58,-0.93,-320.39,-12.22
2012/10/12,"2,311.28","2,304.53","2,332.15","2,287.01","368,741.45","3,320,590.38",2,0.09,-318.4,-12.14
2012/10/15,"2,306.01","2,294.86","2,307.88","2,278.46","286,517.46","2,856,902.16",-9.67,-0.42,-328.07,-12.51
2012/10/16,"2,293.24","2,298.16","2,315.45","2,287.59","320,596.79","3,270,514.05",3.3,0.14,-324.76,-12.38
2012/10/17,"2,307.36","2,300.80","2,312.17","2,280.82","333,494.09","3,127,089.90",2.64,0.11,-322.12,-12.28
2012/10/18,"2,307.49","2,336.08","2,341.12","2,305.88","506,151.00","4,505,029.25",35.27,1.53,-286.85,-10.94
2012/10/19,"2,335.11","2,332.47","2,342.53","2,328.73","359,277.32","3,317,303.16",-3.61,-0.15,-290.46,-11.07
2012/10/22,"2,320.47","2,341.59","2,347.90","2,315.90","343,682.86","3,281,527.33",9.12,0.39,-281.33,-10.73
2012/10/23,"2,340.89","2,312.08","2,344.04","2,309.25","372,212.72","3,371,687.66",-29.51,-1.26,-310.85,-11.85
2012/10/24,"2,303.40","2,307.78","2,321.43","2,302.17","375,424.45","3,039,237.80",-4.3,-0.19,-315.15,-12.02
2012/10/25,"2,306.73","2,291.24","2,322.92","2,288.60","443,515.31","3,318,352.87",-16.54,-0.72,-331.69,-12.65
2012/10/26,"2,291.31","2,247.91","2,293.18","2,237.06","409,005.19","3,453,006.71",-43.33,-1.89,-375.02,-14.3
2012/10/29,"2,241.80","2,235.85","2,248.14","2,227.65","275,813.25","2,532,865.07",-12.05,-0.54,-387.07,-14.76
2012/10/30,"2,236.32","2,239.88","2,257.95","2,231.78","340,831.25","2,951,662.85",4.03,0.18,-383.04,-14.6
2012/10/31,"2,241.43","2,254.82","2,256.10","2,233.68","371,697.95","3,063,436.02",14.94,0.67,-368.11,-14.03
2012/11/1,"2,256.61","2,297.88","2,305.63","2,256.41","507,617.29","4,560,213.82",43.06,1.91,-325.04,-12.39
2012/11/2,"2,297.90","2,306.77","2,309.67","2,284.72","398,332.88","3,489,387.58",8.89,0.39,-316.15,-12.05
2012/11/5,"2,302.74","2,301.88","2,318.23","2,290.14","395,103.72","3,366,315.28",-4.89,-0.21,-321.05,-12.24
2012/11/6,"2,301.98","2,292.21","2,304.05","2,260.51","392,806.27","3,447,338.20",-9.67,-0.42,-330.72,-12.61
2012/11/7,"2,288.76","2,287.51","2,300.89","2,277.02","330,674.03","3,027,844.94",-4.7,-0.21,-335.42,-12.79
2012/11/8,"2,269.58","2,245.41","2,275.40","2,245.40","354,264.75","3,041,186.48",-42.1,-1.84,-377.52,-14.39
2012/11/9,"2,241.76","2,240.92","2,252.20","2,235.23","305,069.68","2,437,427.78",-4.48,-0.2,-382,-14.56
2012/11/12,"2,242.96","2,251.85","2,254.70","2,232.74","347,216.85","2,904,082.14",10.92,0.49,-371.08,-14.15
