交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2011/4/8,"6,439.08","6,514.46","6,514.63","6,429.56","149,747.56","3,177,569.86",71.97,1.12,"2,484.07",61.63
2011/4/11,"6,527.43","6,441.65","6,544.84","6,438.97","170,301.34","3,577,484.58",-72.82,-1.12,"2,411.25",59.83
2011/4/12,"6,427.29","6,392.54","6,458.91","6,369.55","147,119.32","3,102,974.22",-49.11,-0.76,"2,362.15",58.61
2011/4/13,"6,375.37","6,483.69","6,483.69","6,359.51","135,769.43","2,868,930.45",91.15,1.43,"2,453.30",60.87
2011/4/14,"6,482.98","6,465.45","6,492.31","6,451.22","155,577.14","3,264,739.12",-18.24,-0.28,"2,435.06",60.42
2011/4/15,"6,459.06","6,433.80","6,467.43","6,387.58","146,471.93","3,070,383.46",-31.65,-0.49,"2,403.40",59.63
2011/4/18,"6,415.06","6,428.16","6,456.59","6,396.30","167,893.01","3,409,677.71",-5.64,-0.09,"2,397.76",59.49
2011/4/19,"6,394.93","6,372.79","6,400.55","6,308.66","187,609.98","3,762,947.71",-55.36,-0.86,"2,342.40",58.12
2011/4/20,"6,358.76","6,398.55","6,400.83","6,345.44","178,409.13","3,748,536.92",25.76,0.4,"2,368.16",58.76
2011/4/21,"6,407.11","6,428.62","6,437.37","6,402.95","190,749.08","3,898,179.53",30.06,0.47,"2,398.22",59.5
2011/4/22,"6,423.22","6,371.27","6,423.22","6,344.66","178,407.03","3,610,107.35",-57.34,-0.89,"2,340.88",58.08
2011/4/25,"6,360.33","6,262.98","6,360.33","6,252.43","161,004.32","3,379,530.83",-108.29,-1.7,"2,232.58",55.39
2011/4/26,"6,246.81","6,199.07","6,261.11","6,167.24","135,239.97","2,762,041.67",-63.91,-1.02,"2,168.68",53.81
2011/4/27,"6,209.09","6,140.70","6,235.39","6,102.46","135,188.84","2,702,218.77",-58.37,-0.94,"2,110.31",52.36
2011/4/28,"6,153.21","5,982.91","6,172.68","5,982.91","136,303.47","2,665,758.04",-157.8,-2.57,"1,952.51",48.44
2011/4/29,"5,983.55","6,050.05","6,050.93","5,964.66","102,983.69","2,002,907.99",67.15,1.12,"2,019.66",50.11
2011/5/3,"6,058.53","6,120.37","6,120.37","6,021.74","110,004.59","2,170,425.97",70.32,1.16,"2,089.97",51.86
2011/5/4,"6,101.59","5,980.88","6,101.59","5,969.10","123,553.03","2,365,958.27",-139.49,-2.28,"1,950.48",48.39
2011/5/5,"5,957.16","6,006.91","6,025.21","5,950.35","93,871.01","1,832,267.17",26.03,0.44,"1,976.51",49.04
2011/5/6,"5,972.68","6,054.76","6,068.00","5,936.13","101,833.42","2,001,820.41",47.86,0.8,"2,024.37",50.23
2011/5/9,"6,062.31","6,090.27","6,124.41","6,062.31","103,252.14","2,025,926.12",35.5,0.59,"2,059.87",51.11
2011/5/10,"6,098.19","6,102.74","6,104.00","6,063.16","110,733.69","2,118,492.59",12.48,0.2,"2,072.35",51.42
2011/5/11,"6,103.96","6,087.31","6,120.65","6,054.10","126,620.52","2,350,430.59",-15.43,-0.25,"2,056.92",51.04
2011/5/12,"6,054.67","5,993.03","6,075.70","5,992.61","126,087.29","2,295,494.53",-94.29,-1.55,"1,962.63",48.7
2011/5/13,"5,991.57","6,016.50","6,018.55","5,930.50","109,086.90","2,057,526.84",23.47,0.39,"1,986.10",49.28
2011/5/16,"6,005.73","6,012.85","6,047.28","6,003.65","103,635.91","1,942,775.58",-3.65,-0.06,"1,982.45",49.19
2011/5/17,"6,012.27","6,012.22","6,041.11","5,954.39","123,161.32","2,323,521.22",-0.63,-0.01,"1,981.82",49.17
2011/5/18,"6,000.72","6,044.12","6,055.17","5,986.43","100,273.09","1,846,975.71",31.9,0.53,"2,013.72",49.96
2011/5/19,"6,057.67","6,033.74","6,095.72","6,026.70","112,824.21","2,057,440.87",-10.38,-0.17,"2,003.34",49.71
2011/5/20,"6,028.54","6,019.85","6,039.41","5,992.54","103,185.15","1,910,113.63",-13.89,-0.23,"1,989.45",49.36
2011/5/23,"6,011.99","5,830.14","6,011.99","5,823.89","135,108.78","2,348,905.21",-189.71,-3.15,"1,799.74",44.65
2011/5/24,"5,802.84","5,803.43","5,813.15","5,708.06","120,084.14","2,059,428.81",-26.71,-0.46,"1,773.03",43.99
2011/5/25,"5,793.69","5,707.33","5,813.53","5,702.88","107,189.24","1,774,102.91",-96.09,-1.66,"1,676.94",41.61
2011/5/26,"5,726.40","5,645.02","5,766.76","5,645.00","113,649.41","1,822,849.81",-62.32,-1.09,"1,614.62",40.06
2011/5/27,"5,636.77","5,532.42","5,657.04","5,519.27","116,353.10","1,844,773.65",-112.6,-1.99,"1,502.03",37.27
2011/5/30,"5,510.74","5,488.39","5,561.19","5,461.18","95,780.38","1,509,788.62",-44.04,-0.8,"1,457.99",36.17
2011/5/31,"5,493.08","5,580.80","5,580.80","5,477.59","101,883.44","1,576,923.86",92.41,1.68,"1,550.40",38.47
2011/6/1,"5,577.76","5,638.12","5,641.04","5,560.08","111,205.32","1,788,328.23",57.32,1.03,"1,607.72",39.89
2011/6/2,"5,584.65","5,560.03","5,599.65","5,486.70","129,385.40","2,076,923.85",-78.09,-1.39,"1,529.63",37.95
2011/6/3,"5,554.40","5,651.45","5,673.89","5,552.55","115,909.59","1,953,271.39",91.42,1.64,"1,621.05",40.22
2011/6/7,"5,646.09","5,711.27","5,715.72","5,635.42","107,565.53","1,788,023.68",59.82,1.06,"1,680.87",41.7
2011/6/8,"5,702.40","5,716.16","5,720.33","5,633.76","122,086.91","1,960,594.46",4.9,0.09,"1,685.77",41.83
2011/6/9,"5,708.50","5,604.78","5,711.04","5,599.46","126,081.40","1,990,890.45",-111.39,-1.95,"1,574.38",39.06
2011/6/10,"5,593.54","5,604.16","5,626.70","5,514.35","115,756.88","1,802,970.03",-0.62,-0.01,"1,573.76",39.05
2011/6/13,"5,565.77","5,588.08","5,598.28","5,530.50","93,576.79","1,495,226.01",-16.08,-0.29,"1,557.68",38.65
2011/6/14,"5,589.77","5,658.38","5,668.18","5,581.95","119,996.99","1,935,508.32",70.31,1.26,"1,627.99",40.39
2011/6/15,"5,645.22","5,597.47","5,673.20","5,596.03","114,772.75","1,784,499.00",-60.92,-1.08,"1,567.07",38.88
2011/6/16,"5,558.11","5,486.55","5,560.30","5,482.49","109,069.89","1,692,698.47",-110.91,-1.98,"1,456.16",36.13
2011/6/17,"5,494.34","5,439.38","5,543.90","5,434.50","94,880.49","1,470,272.89",-47.18,-0.86,"1,408.98",34.96
2011/6/20,"5,434.24","5,357.13","5,444.90","5,332.17","94,912.88","1,482,463.31",-82.25,-1.51,"1,326.73",32.92
2011/6/21,"5,363.76","5,423.39","5,423.39","5,342.56","108,599.97","1,671,731.78",66.27,1.24,"1,393.00",34.56
2011/6/22,"5,425.71","5,431.76","5,453.89","5,396.65","110,457.98","1,672,939.67",8.37,0.15,"1,401.36",34.77
2011/6/23,"5,416.41","5,544.87","5,557.40","5,385.51","141,518.31","2,240,472.87",113.11,2.08,"1,514.47",37.58
2011/6/24,"5,534.61","5,678.89","5,714.96","5,527.72","210,542.75","3,351,296.34",134.02,2.42,"1,648.49",40.9
2011/6/27,"5,694.68","5,750.86","5,779.75","5,694.51","209,508.30","3,409,927.28",71.97,1.27,"1,720.46",42.69
2011/6/28,"5,753.43","5,772.46","5,783.11","5,723.64","174,756.43","2,886,472.86",21.6,0.38,"1,742.07",43.22
2011/6/29,"5,769.08","5,720.08","5,796.54","5,719.36","168,075.53","2,751,333.77",-52.39,-0.91,"1,689.68",41.92
2011/6/30,"5,716.78","5,816.12","5,821.55","5,716.78","172,708.90","2,882,544.23",96.04,1.68,"1,785.72",44.31
2011/7/1,"5,832.14","5,838.92","5,878.72","5,813.50","174,420.51","2,950,648.84",22.8,0.39,"1,808.52",44.87
2011/7/4,"5,861.74","5,967.87","5,967.87","5,861.74","215,701.62","3,748,666.48",128.95,2.21,"1,937.47",48.07
2011/7/5,"5,978.04","5,993.28","6,014.31","5,952.70","223,056.11","3,896,292.18",25.41,0.43,"1,962.89",48.7
2011/7/6,"5,976.08","6,032.57","6,035.88","5,939.02","209,675.07","3,713,912.90",39.29,0.66,"2,002.17",49.68
2011/7/7,"6,028.32","6,056.59","6,124.49","6,028.32","249,135.48","4,654,676.12",24.02,0.4,"2,026.20",50.27
2011/7/8,"6,047.82","6,039.10","6,066.67","5,999.11","174,158.76","3,084,890.07",-17.49,-0.29,"2,008.70",49.84
2011/7/11,"6,018.87","6,095.03","6,105.67","5,997.13","177,087.57","3,193,532.06",55.93,0.93,"2,064.63",51.23
2011/7/12,"6,050.89","6,026.19","6,080.03","6,024.97","203,180.09","3,674,021.36",-68.84,-1.13,"1,995.79",49.52
2011/7/13,"6,023.62","6,121.50","6,121.87","6,023.62","198,168.89","3,669,021.17",95.32,1.58,"2,091.11",51.88
2011/7/14,"6,129.17","6,138.66","6,144.79","6,081.10","238,094.97","4,464,532.21",17.15,0.28,"2,108.26",52.31
2011/7/15,"6,119.37","6,177.97","6,177.97","6,106.97","260,270.62","4,957,770.16",39.32,0.64,"2,147.58",53.28
2011/7/18,"6,190.38","6,197.90","6,232.78","6,182.18","232,184.20","4,424,456.79",19.93,0.32,"2,167.50",53.78
2011/7/19,"6,170.03","6,129.08","6,170.03","6,111.92","197,578.27","3,704,677.57",-68.82,-1.11,"2,098.68",52.07
2011/7/20,"6,160.78","6,122.27","6,176.35","6,059.10","183,916.90","3,297,561.43",-6.81,-0.11,"2,091.87",51.9
2011/7/21,"6,119.97","6,055.64","6,131.48","6,053.11","165,003.37","2,948,878.19",-66.63,-1.09,"2,025.24",50.25
2011/7/22,"6,060.91","6,082.83","6,105.32","6,060.67","157,808.68","2,867,503.71",27.19,0.45,"2,052.43",50.92
2011/7/25,"6,048.20","5,855.55","6,053.54","5,828.11","200,516.97","3,535,260.45",-227.28,-3.74,"1,825.15",45.28
2011/7/26,"5,834.43","5,873.06","5,873.06","5,802.92","137,378.01","2,475,813.12",17.51,0.3,"1,842.66",45.72
2011/7/27,"5,845.14","5,965.62","5,973.00","5,821.82","162,270.88","3,028,477.63",92.57,1.58,"1,935.23",48.02
2011/7/28,"5,918.03","5,948.31","5,955.54","5,892.69","166,360.13","3,272,954.38",-17.31,-0.29,"1,917.92",47.59
2011/7/29,"5,943.12","5,878.68","5,973.27","5,856.77","157,515.81","2,985,990.46",-69.63,-1.17,"1,848.28",45.86
2011/8/1,"5,861.12","5,880.73","5,905.40","5,831.08","133,826.24","2,650,140.21",2.05,0.03,"1,850.34",45.91
2011/8/2,"5,855.27","5,852.12","5,855.27","5,770.20","156,911.37","3,012,987.37",-28.61,-0.49,"1,821.72",45.2
2011/8/3,"5,795.27","5,888.84","5,904.74","5,786.47","157,462.68","3,057,477.80",36.72,0.63,"1,858.45",46.11
2011/8/4,"5,896.50","5,920.94","5,941.59","5,893.45","154,483.11","2,906,782.55",32.1,0.55,"1,890.55",46.91
2011/8/5,"5,747.83","5,837.37","5,876.83","5,718.35","175,242.85","3,333,637.51",-83.57,-1.41,"1,806.98",44.83
2011/8/8,"5,762.21","5,628.94","5,808.53","5,498.10","215,253.98","3,974,900.87",-208.44,-3.57,"1,598.54",39.66
2011/8/9,"5,482.25","5,634.22","5,659.84","5,395.89","206,145.49","3,662,717.74",5.28,0.09,"1,603.82",39.79
2011/8/10,"5,706.30","5,714.77","5,773.35","5,704.27","207,811.93","3,878,985.68",80.55,1.43,"1,684.37",41.79
2011/8/11,"5,612.40","5,810.72","5,810.72","5,608.14","198,965.46","3,657,128.16",95.95,1.68,"1,780.32",44.17
2011/8/12,"5,841.80","5,858.94","5,893.57","5,837.34","200,860.11","3,847,857.17",48.22,0.83,"1,828.54",45.37
2011/8/15,"5,875.23","5,920.43","5,921.01","5,865.36","191,450.70","3,653,749.98",61.49,1.05,"1,890.03",46.89
2011/8/16,"5,926.32","5,875.99","5,927.44","5,855.09","183,447.13","3,502,849.02",-44.44,-0.75,"1,845.59",45.79
2011/8/17,"5,864.12","5,838.81","5,895.75","5,832.50","159,414.33","2,921,420.01",-37.17,-0.63,"1,808.42",44.87
2011/8/18,"5,833.19","5,720.18","5,841.35","5,717.94","153,727.65","2,868,438.90",-118.63,-2.03,"1,689.79",41.93
2011/8/19,"5,622.93","5,689.69","5,689.97","5,612.57","139,420.88","2,520,051.03",-30.49,-0.53,"1,659.29",41.17
2011/8/22,"5,687.11","5,617.22","5,736.12","5,599.94","132,845.46","2,379,013.77",-72.46,-1.27,"1,586.83",39.37
2011/8/23,"5,632.44","5,687.86","5,687.86","5,619.12","145,768.19","2,675,574.16",70.63,1.26,"1,657.46",41.12
2011/8/24,"5,716.04","5,696.19","5,755.01","5,687.56","171,262.91","3,188,961.01",8.33,0.15,"1,665.80",41.33
2011/8/25,"5,698.24","5,800.12","5,802.38","5,686.84","177,575.98","3,118,188.80",103.93,1.82,"1,769.73",43.91
2011/8/26,"5,788.54","5,803.50","5,816.54","5,768.36","164,476.08","2,982,149.70",3.37,0.06,"1,773.10",43.99
2011/8/29,"5,774.34","5,759.71","5,785.30","5,737.76","159,618.04","2,934,219.74",-43.79,-0.75,"1,729.31",42.91
2011/8/30,"5,788.61","5,710.71","5,825.81","5,707.73","170,594.87","3,182,381.67",-49,-0.85,"1,680.31",41.69
2011/8/31,"5,706.75","5,675.07","5,730.18","5,630.96","133,122.14","2,421,917.64",-35.64,-0.62,"1,644.67",40.81
2011/9/1,"5,684.56","5,640.47","5,708.09","5,622.89","121,481.99","2,146,293.31",-34.6,-0.61,"1,610.07",39.95
2011/9/2,"5,631.88","5,585.16","5,648.55","5,556.07","115,567.03","1,978,583.12",-55.31,-0.98,"1,554.76",38.58
2011/9/5,"5,542.77","5,477.71","5,542.77","5,476.93","107,359.63","1,849,850.81",-107.45,-1.92,"1,447.31",35.91
2011/9/6,"5,442.91","5,405.07","5,475.96","5,385.35","97,921.16","1,683,430.36",-72.64,-1.33,"1,374.68",34.11
2011/9/7,"5,429.21","5,514.41","5,515.36","5,414.90","128,501.26","2,121,545.09",109.34,2.02,"1,484.01",36.82
2011/9/8,"5,536.32","5,489.87","5,554.23","5,489.87","123,772.58","2,067,162.50",-24.53,-0.44,"1,459.48",36.21
2011/9/9,"5,497.78","5,441.76","5,539.96","5,430.17","109,438.65","1,866,242.50",-48.11,-0.88,"1,411.36",35.02
2011/9/13,"5,371.44","5,352.67","5,371.95","5,316.86","107,525.90","1,762,199.58",-89.09,-1.64,"1,322.27",32.81
2011/9/14,"5,365.90","5,396.23","5,396.23","5,270.92","119,252.25","1,943,795.36",43.56,0.81,"1,365.83",33.89
2011/9/15,"5,405.52","5,415.62","5,457.25","5,398.73","125,318.39","2,081,851.93",19.39,0.36,"1,385.23",34.37
2011/9/16,"5,432.74","5,409.37","5,461.84","5,403.94","114,441.99","1,905,409.04",-6.25,-0.12,"1,378.97",34.21
2011/9/19,"5,391.30","5,296.34","5,391.30","5,292.99","104,185.16","1,692,829.78",-113.03,-2.09,"1,265.94",31.41
2011/9/20,"5,282.73","5,296.36","5,317.11","5,230.93","114,025.47","1,808,192.48",0.02,0,"1,265.96",31.41
2011/9/21,"5,296.69","5,446.68","5,448.13","5,275.11","186,584.25","2,950,104.64",150.33,2.84,"1,416.29",35.14
2011/9/22,"5,407.09","5,298.78","5,440.72","5,295.96","164,344.57","2,597,378.14",-147.91,-2.72,"1,268.38",31.47
2011/9/23,"5,200.87","5,254.57","5,262.62","5,169.93","138,934.57","2,148,168.92",-44.21,-0.83,"1,224.17",30.37
2011/9/26,"5,216.48","5,159.55","5,276.50","5,150.79","118,910.68","1,863,257.58",-95.02,-1.81,"1,129.15",28.02
2011/9/27,"5,190.53","5,179.29","5,215.91","5,123.82","117,688.54","1,864,690.14",19.74,0.38,"1,148.90",28.51
2011/9/28,"5,207.71","5,109.43","5,221.39","5,087.59","124,216.97","1,903,179.18",-69.86,-1.35,"1,079.04",26.77
2011/9/29,"5,072.99","4,996.65","5,078.59","4,980.69","129,225.80","1,890,928.29",-112.79,-2.21,966.25,23.97
2011/9/30,"5,002.73","4,990.43","5,029.13","4,950.36","94,474.70","1,355,761.71",-6.21,-0.12,960.04,23.82
2011/10/10,"5,008.82","4,951.19","5,025.08","4,939.86","81,335.44","1,173,427.37",-39.24,-0.79,920.8,22.85
2011/10/11,"5,060.65","4,923.48","5,092.38","4,877.20","120,165.15","1,784,981.21",-27.71,-0.56,893.08,22.16
2011/10/12,"4,905.92","5,094.11","5,094.46","4,866.73","161,130.56","2,361,360.76",170.63,3.47,"1,063.72",26.39
2011/10/13,"5,088.67","5,154.53","5,181.80","5,072.02","176,832.46","2,732,969.91",60.42,1.19,"1,124.13",27.89
2011/10/14,"5,148.35","5,125.46","5,153.28","5,079.67","130,891.95","2,034,836.37",-29.07,-0.56,"1,095.06",27.17
2011/10/17,"5,134.46","5,158.32","5,186.48","5,126.32","144,394.28","2,360,709.94",32.86,0.64,"1,127.93",27.99
2011/10/18,"5,129.37","5,029.77","5,136.56","5,024.32","155,716.72","2,486,654.35",-128.55,-2.49,999.37,24.8
2011/10/19,"5,029.21","4,986.51","5,057.27","4,977.22","128,992.94","1,996,172.84",-43.26,-0.86,956.11,23.72
2011/10/20,"4,960.76","4,845.76","4,960.76","4,808.28","139,570.82","2,085,735.57",-140.76,-2.82,815.36,20.23
2011/10/21,"4,841.25","4,761.56","4,847.11","4,757.80","109,159.17","1,585,385.14",-84.19,-1.74,731.17,18.14
2011/10/24,"4,773.62","4,853.11","4,855.15","4,697.89","146,856.74","2,081,446.98",91.55,1.92,822.71,20.41
2011/10/25,"4,849.86","4,991.30","4,998.42","4,839.51","193,576.24","2,877,292.07",138.19,2.85,960.91,23.84
2011/10/26,"4,962.21","5,030.46","5,081.05","4,953.75","209,831.09","3,183,787.77",39.15,0.78,"1,000.06",24.81
2011/10/27,"5,042.50","5,034.19","5,090.20","5,015.65","179,794.22","2,765,992.82",3.73,0.07,"1,003.79",24.91
2011/10/28,"5,090.39","5,139.69","5,145.21","5,072.96","222,624.08","3,468,303.76",105.5,2.1,"1,109.29",27.52
2011/10/31,"5,133.43","5,146.80","5,167.78","5,117.44","211,899.18","3,408,502.24",7.12,0.14,"1,116.41",27.7
2011/11/1,"5,105.82","5,149.21","5,176.77","5,087.52","213,788.42","3,444,845.07",2.4,0.05,"1,118.81",27.76
2011/11/2,"5,071.21","5,256.96","5,256.96","5,044.83","263,308.15","4,140,238.81",107.76,2.09,"1,226.57",30.43
2011/11/3,"5,276.72","5,285.49","5,367.35","5,276.72","359,964.06","5,847,637.70",28.52,0.54,"1,255.09",31.14
2011/11/4,"5,312.50","5,320.97","5,341.16","5,279.59","248,651.10","4,040,733.26",35.49,0.67,"1,290.58",32.02
2011/11/7,"5,304.77","5,282.79","5,347.16","5,274.79","193,110.74","3,081,224.30",-38.18,-0.72,"1,252.40",31.07
2011/11/8,"5,294.09","5,219.78","5,300.14","5,213.28","181,824.71","2,894,775.61",-63.02,-1.19,"1,189.38",29.51
2011/11/9,"5,235.85","5,307.47","5,307.47","5,181.76","201,331.01","3,276,448.73",87.7,1.68,"1,277.08",31.69
2011/11/10,"5,248.60","5,247.66","5,306.46","5,234.04","219,871.46","3,614,620.28",-59.82,-1.13,"1,217.26",30.2
2011/11/11,"5,245.38","5,234.94","5,265.67","5,211.66","182,011.10","2,949,257.47",-12.71,-0.24,"1,204.55",29.89
2011/11/14,"5,266.76","5,359.54","5,359.54","5,266.76","228,502.82","3,807,808.24",124.59,2.38,"1,329.14",32.98
2011/11/15,"5,355.78","5,379.33","5,380.25","5,345.55","215,687.28","3,601,434.89",19.8,0.37,"1,348.94",33.47
2011/11/16,"5,378.06","5,229.32","5,378.06","5,206.02","222,497.24","3,669,840.23",-150.01,-2.79,"1,198.92",29.75
2011/11/17,"5,226.45","5,231.15","5,284.81","5,209.54","162,417.14","2,775,115.54",1.83,0.04,"1,200.76",29.79
2011/11/18,"5,192.20","5,086.41","5,195.07","5,074.92","173,707.30","2,820,092.95",-144.74,-2.77,"1,056.01",26.2
2011/11/21,"5,081.40","5,091.12","5,098.81","5,040.22","126,363.74","2,058,821.26",4.71,0.09,"1,060.72",26.32
2011/11/22,"5,052.21","5,072.15","5,086.48","5,011.28","129,122.59","2,144,462.33",-18.97,-0.37,"1,041.75",25.85
2011/11/23,"5,080.35","5,056.76","5,103.48","5,041.26","127,748.58","2,139,843.75",-15.39,-0.3,"1,026.36",25.47
2011/11/24,"5,012.11","5,060.44","5,080.99","4,978.72","135,304.37","2,190,071.34",3.68,0.07,"1,030.04",25.56
2011/11/25,"5,055.52","5,025.69","5,093.41","5,015.98","138,423.00","2,377,641.63",-34.75,-0.69,995.29,24.69
2011/11/28,"5,032.10","5,030.76","5,055.50","4,998.14","124,947.39","2,133,926.75",5.08,0.1,"1,000.37",24.82
2011/11/29,"5,068.35","5,102.02","5,102.02","5,044.18","157,406.02","2,617,123.14",71.26,1.42,"1,071.63",26.59
2011/11/30,"5,096.97","4,919.12","5,096.97","4,864.47","194,401.81","3,097,099.28",-182.91,-3.58,888.72,22.05
2011/12/1,"5,051.52","5,009.45","5,087.47","4,992.72","206,977.27","3,311,214.28",90.33,1.84,979.05,24.29
2011/12/2,"4,986.38","4,907.52","4,986.38","4,875.39","142,169.04","2,217,494.89",-101.93,-2.03,877.13,21.76
2011/12/5,"4,894.47","4,743.00","4,894.47","4,738.48","128,530.88","2,013,724.20",-164.52,-3.35,712.61,17.68
2011/12/6,"4,729.49","4,751.68","4,763.44","4,688.85","109,671.35","1,693,155.93",8.68,0.18,721.29,17.9
2011/12/7,"4,751.26","4,771.69","4,787.99","4,729.84","101,592.24","1,591,846.29",20.01,0.42,741.3,18.39
2011/12/8,"4,764.54","4,774.84","4,819.07","4,687.16","135,374.10","2,090,759.82",3.14,0.07,744.44,18.47
2011/12/9,"4,739.35","4,719.58","4,773.14","4,697.05","103,932.29","1,622,937.76",-55.26,-1.16,689.18,17.1
2011/12/12,"4,712.90","4,661.98","4,732.18","4,653.52","97,435.43","1,466,127.38",-57.6,-1.22,631.58,15.67
2011/12/13,"4,645.29","4,547.82","4,645.29","4,530.34","142,948.52","1,999,362.03",-114.16,-2.45,517.43,12.84
2011/12/14,"4,528.06","4,468.31","4,566.85","4,458.43","109,787.54","1,568,779.39",-79.51,-1.75,437.92,10.87
2011/12/15,"4,441.65","4,399.23","4,445.03","4,354.81","131,299.45","1,805,703.60",-69.08,-1.55,368.84,9.15
2011/12/16,"4,394.39","4,508.06","4,508.06","4,372.60","144,833.65","1,967,806.78",108.83,2.47,477.66,11.85
2011/12/19,"4,478.97","4,500.32","4,506.09","4,386.59","154,254.60","2,159,666.18",-7.74,-0.17,469.92,11.66
2011/12/20,"4,485.35","4,479.57","4,545.27","4,476.70","157,040.07","2,202,721.96",-20.75,-0.46,449.17,11.14
2011/12/21,"4,507.70","4,364.79","4,525.76","4,362.66","142,507.69","2,023,377.39",-114.78,-2.56,334.39,8.3
2011/12/22,"4,331.22","4,331.16","4,370.35","4,203.51","171,864.03","2,320,390.91",-33.63,-0.77,300.76,7.46
2011/12/23,"4,318.29","4,350.94","4,391.83","4,296.41","142,652.66","1,919,138.70",19.79,0.46,320.55,7.95
2011/12/26,"4,334.35","4,305.49","4,380.77","4,303.48","113,124.85","1,534,553.19",-45.46,-1.04,275.09,6.83
2011/12/27,"4,295.81","4,201.85","4,298.18","4,193.37","123,023.67","1,631,988.94",-103.63,-2.41,171.46,4.25
2011/12/28,"4,174.25","4,189.72","4,190.00","4,083.54","131,017.22","1,706,890.39",-12.13,-0.29,159.33,3.95
2011/12/29,"4,168.42","4,209.29","4,218.27","4,157.35","114,905.32","1,434,915.35",19.57,0.47,178.9,4.44
2011/12/30,"4,211.99","4,295.86","4,296.19","4,211.99","127,077.15","1,663,997.70",86.57,2.06,265.47,6.59
2012/1/4,"4,322.05","4,181.81","4,334.79","4,181.81","121,145.00","1,628,802.67",-114.05,-2.65,151.42,3.76
2012/1/5,"4,155.21","4,034.53","4,155.21","4,023.26","134,057.57","1,708,570.33",-147.29,-3.52,4.13,0.1
2012/1/6,"4,018.44","4,042.32","4,042.32","3,927.33","126,942.67","1,577,673.92",7.79,0.19,11.93,0.3
2012/1/9,"4,036.07","4,167.50","4,167.50","3,979.46","170,982.65","2,099,199.13",125.18,3.1,137.11,3.4
2012/1/10,"4,164.38","4,339.79","4,339.79","4,154.12","240,200.80","3,029,992.84",172.28,4.13,309.39,7.68
2012/1/11,"4,334.90","4,321.28","4,364.13","4,301.67","204,067.80","2,606,727.20",-18.51,-0.43,290.88,7.22
2012/1/12,"4,300.58","4,299.97","4,373.47","4,292.70","179,103.03","2,326,322.93",-21.31,-0.49,269.57,6.69
2012/1/13,"4,300.37","4,146.57","4,313.38","4,122.07","177,079.17","2,244,421.04",-153.4,-3.57,116.17,2.88
2012/1/16,"4,097.01","3,986.39","4,111.63","3,986.14","114,234.19","1,427,731.74",-160.18,-3.86,-44.01,-1.09
2012/1/17,"3,980.23","4,187.77","4,194.42","3,943.29","173,075.74","2,210,442.84",201.38,5.05,157.37,3.9
2012/1/18,"4,200.02","4,062.33","4,225.18","4,047.37","179,346.89","2,305,626.62",-125.44,-3,31.93,0.79
2012/1/19,"4,055.04","4,124.63","4,149.41","4,026.86","145,626.85","1,829,722.87",62.31,1.53,94.24,2.34
2012/1/20,"4,132.71","4,210.46","4,221.68","4,123.21","132,591.00","1,725,108.89",85.83,2.08,180.07,4.47
2012/1/30,"4,233.28","4,184.39","4,247.55","4,173.08","118,327.23","1,561,893.53",-26.08,-0.62,153.99,3.82
2012/1/31,"4,182.85","4,188.04","4,195.43","4,144.64","103,226.66","1,295,432.29",3.65,0.09,157.64,3.91
2012/2/1,"4,178.71","4,175.30","4,248.99","4,165.45","120,022.76","1,561,612.59",-12.74,-0.3,144.91,3.6
2012/2/2,"4,186.94","4,252.12","4,252.40","4,171.49","133,027.47","1,694,843.67",76.82,1.84,221.73,5.5
2012/2/3,"4,250.76","4,330.39","4,341.55","4,232.84","195,246.64","2,434,376.29",78.26,1.84,299.99,7.44
2012/2/6,"4,339.64","4,369.14","4,381.36","4,331.14","202,720.21","2,550,946.83",38.75,0.89,338.74,8.4
2012/2/7,"4,350.06","4,292.98","4,350.06","4,260.86","167,479.64","2,085,979.34",-76.16,-1.74,262.59,6.52
2012/2/8,"4,287.56","4,416.62","4,417.16","4,274.94","202,166.86","2,606,373.89",123.64,2.88,386.22,9.58
2012/2/9,"4,407.43","4,447.22","4,481.40","4,396.39","248,253.98","3,173,411.87",30.6,0.69,416.82,10.34
2012/2/10,"4,434.72","4,460.05","4,493.67","4,430.81","212,337.22","2,827,684.59",12.84,0.29,429.66,10.66
2012/2/13,"4,417.35","4,513.72","4,546.95","4,399.47","240,319.49","3,265,799.99",53.66,1.2,483.32,11.99
2012/2/14,"4,515.16","4,513.80","4,531.88","4,481.34","200,669.21","2,625,576.77",0.09,0,483.41,11.99
2012/2/15,"4,508.45","4,567.38","4,576.77","4,491.86","239,557.91","3,163,738.11",53.58,1.19,536.99,13.32
2012/2/16,"4,560.77","4,539.92","4,594.10","4,507.27","241,927.85","3,107,734.35",-27.47,-0.6,509.52,12.64
2012/2/17,"4,552.85","4,517.57","4,579.10","4,482.95","211,715.36","2,720,227.56",-22.35,-0.49,487.17,12.09
2012/2/20,"4,575.87","4,528.26","4,591.26","4,526.68","232,767.22","3,152,664.90",10.69,0.24,497.87,12.35
2012/2/21,"4,529.84","4,583.17","4,584.38","4,483.30","225,490.42","3,063,294.41",54.91,1.21,552.77,13.72
